"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Otu1162",5.37196076154569e-06,1.19836047757558e-05,6.19841626332195e-06,3.30582200710504e-06,1.11571492739795e-05,4.54550525976943e-06,1.03306937722032e-05,5.37196076154569e-06,2.02481597935184e-05,1.85952487899658e-05,1.9008476540854e-05,1.65291100355252e-06,4.1322775088813e-06,1.73555655373014e-05,2.06613875444065e-06,5.37196076154569e-06,1.73555655373014e-05,4.95873301065756e-06,9.50423827042698e-06,2.14878430461827e-05,9.09101051953885e-06,3.30582200710504e-06,7.02487176509821e-06,1.11571492739795e-05,4.54550525976943e-06,3.01656258148335e-05,5.37196076154569e-06,8.67778276865072e-06,8.2645550177626e-06,6.19841626332195e-06,8.2645550177626e-06,3.30582200710504e-06,7.02487176509821e-06,4.1322775088813e-07,2.27275262988471e-05,1.15703770248676e-05,2.89259425621691e-06,3.1818536818386e-05,2.14878430461827e-05,7.02487176509821e-06,1.52894267828608e-05,2.10746152952946e-05,7.02487176509821e-06,1.23968325266439e-06,8.2645550177626e-06,2.06613875444065e-06,2.47936650532878e-06,5.78518851243382e-06,3.71904975799317e-06,4.1322775088813e-06,3.09920813166097e-05,5.78518851243382e-06,2.06613875444065e-06,1.2810060277532e-05,1.15703770248676e-05,7.02487176509821e-06,0.000108678898483578,6.15709348823313e-05,3.71904975799317e-06,1.73555655373014e-05,3.30582200710504e-06,3.30582200710504e-06,5.37196076154569e-06,3.71904975799317e-06,6.61164401421008e-06,5.49592908681213e-05,7.43809951598634e-06,1.44629712810845e-05,7.02487176509821e-06,1.19836047757558e-05,2.60333483059522e-05,0,4.95873301065756e-06,1.15703770248676e-05,9.91746602131511e-06,2.47936650532878e-06,1.65291100355252e-05,1.15703770248676e-05,1.48761990319727e-05,0,2.47936650532878e-06,7.19016286545346e-05,1.57026545337489e-05,2.06613875444065e-06,8.2645550177626e-07,1.40497435301964e-05,3.71904975799317e-05,1.23968325266439e-06,3.30582200710504e-06,2.06613875444065e-06,1.23968325266439e-05,1.15703770248676e-05,1.98349320426302e-05,1.81820210390777e-05,8.2645550177626e-07,1.03306937722032e-05,8.2645550177626e-06,4.42153693450299e-05,6.61164401421008e-06,6.61164401421008e-06
"Otu1163",6.61164401421008e-06,5.78518851243382e-06,6.19841626332195e-06,2.47936650532878e-06,1.03306937722032e-05,3.71904975799317e-06,8.2645550177626e-07,1.23968325266439e-06,5.78518851243382e-06,1.32232880284202e-05,4.1322775088813e-06,4.1322775088813e-07,2.47936650532878e-06,4.95873301065756e-06,2.06613875444065e-06,1.65291100355252e-06,1.57026545337489e-05,2.47936650532878e-06,1.77687932881896e-05,1.57026545337489e-05,4.95873301065756e-06,5.37196076154569e-06,3.71904975799317e-06,1.40497435301964e-05,1.65291100355252e-06,1.44629712810845e-05,8.2645550177626e-07,1.23968325266439e-06,0,4.1322775088813e-07,1.65291100355252e-06,5.78518851243382e-06,4.95873301065756e-06,0,2.76862593095047e-05,5.78518851243382e-06,2.06613875444065e-06,5.33063798645687e-05,9.09101051953885e-06,5.78518851243382e-06,7.85132726687447e-06,9.50423827042698e-06,3.30582200710504e-06,1.23968325266439e-06,3.09920813166097e-05,1.65291100355252e-06,4.1322775088813e-07,3.30582200710504e-06,4.1322775088813e-07,3.30582200710504e-06,4.54550525976943e-06,4.95873301065756e-06,5.78518851243382e-06,5.78518851243382e-06,1.03306937722032e-05,5.37196076154569e-06,9.50423827042698e-06,4.38021415941418e-05,5.78518851243382e-06,1.23968325266439e-06,2.06613875444065e-06,0,2.47936650532878e-06,4.95873301065756e-06,5.37196076154569e-06,9.25630161989411e-05,4.1322775088813e-06,1.03306937722032e-05,1.23968325266439e-06,4.1322775088813e-06,4.95873301065756e-06,1.23968325266439e-06,2.89259425621691e-06,4.1322775088813e-07,1.15703770248676e-05,4.54550525976943e-06,3.30582200710504e-05,1.65291100355252e-06,2.31407540497353e-05,2.89259425621691e-06,1.65291100355252e-06,5.49592908681213e-05,2.06613875444065e-06,2.06613875444065e-06,0,8.67778276865072e-06,5.37196076154569e-06,2.06613875444065e-06,2.47936650532878e-06,4.54550525976943e-06,5.78518851243382e-06,8.2645550177626e-06,1.52894267828608e-05,1.44629712810845e-05,1.65291100355252e-06,7.85132726687447e-06,6.19841626332195e-06,2.14878430461827e-05,6.19841626332195e-06,0
"Otu1164",4.54550525976943e-06,5.78518851243382e-06,7.43809951598634e-06,4.54550525976943e-06,5.37196076154569e-06,1.03306937722032e-05,2.47936650532878e-06,5.37196076154569e-06,1.73555655373014e-05,1.2810060277532e-05,1.2810060277532e-05,1.81820210390777e-05,2.06613875444065e-06,1.15703770248676e-05,2.47936650532878e-06,9.91746602131511e-06,7.43809951598634e-06,4.54550525976943e-06,4.54550525976943e-06,6.15709348823313e-05,4.1322775088813e-06,1.65291100355252e-06,6.19841626332195e-06,1.52894267828608e-05,1.57026545337489e-05,1.44629712810845e-05,3.30582200710504e-06,0,4.54550525976943e-06,6.19841626332195e-06,1.23968325266439e-05,5.78518851243382e-06,2.47936650532878e-06,2.47936650532878e-06,1.94217042917421e-05,4.95873301065756e-06,1.23968325266439e-06,4.29756860923655e-05,1.19836047757558e-05,5.78518851243382e-06,1.15703770248676e-05,1.07439215230914e-05,9.91746602131511e-06,2.06613875444065e-06,2.06613875444065e-05,8.2645550177626e-06,7.02487176509821e-06,5.37196076154569e-06,4.1322775088813e-07,9.09101051953885e-06,1.73555655373014e-05,2.89259425621691e-06,5.37196076154569e-06,1.36365157793083e-05,6.61164401421008e-06,5.37196076154569e-06,9.21497884480529e-05,5.4132835366345e-05,3.30582200710504e-06,6.19841626332195e-06,3.71904975799317e-06,3.71904975799317e-06,4.54550525976943e-06,1.65291100355252e-06,4.54550525976943e-06,3.38846755728266e-05,5.37196076154569e-06,5.37196076154569e-06,7.43809951598634e-06,1.03306937722032e-05,1.52894267828608e-05,1.23968325266439e-06,2.47936650532878e-06,4.95873301065756e-06,1.19836047757558e-05,4.95873301065756e-06,1.77687932881896e-05,6.61164401421008e-06,8.2645550177626e-06,7.43809951598634e-06,1.77687932881896e-05,5.90915683770026e-05,1.11571492739795e-05,8.67778276865072e-06,2.47936650532878e-06,1.23968325266439e-05,1.52894267828608e-05,7.02487176509821e-06,8.2645550177626e-06,2.89259425621691e-06,1.07439215230914e-05,7.85132726687447e-06,9.09101051953885e-06,2.31407540497353e-05,4.54550525976943e-06,1.44629712810845e-05,2.89259425621691e-05,2.8512714811281e-05,5.37196076154569e-06,4.1322775088813e-07
"Otu1165",1.19836047757558e-05,1.77687932881896e-05,7.85132726687447e-06,1.23968325266439e-06,2.31407540497353e-05,7.85132726687447e-06,4.1322775088813e-06,5.37196076154569e-06,3.1818536818386e-05,2.76862593095047e-05,2.27275262988471e-05,4.1322775088813e-06,5.37196076154569e-06,1.07439215230914e-05,1.07439215230914e-05,3.30582200710504e-06,2.60333483059522e-05,7.43809951598634e-06,1.40497435301964e-05,3.22317645692741e-05,5.78518851243382e-06,4.95873301065756e-06,1.40497435301964e-05,1.81820210390777e-05,1.48761990319727e-05,5.4132835366345e-05,8.67778276865072e-06,1.23968325266439e-06,4.95873301065756e-06,7.85132726687447e-06,6.61164401421008e-06,6.61164401421008e-06,1.77687932881896e-05,4.1322775088813e-07,5.28931521136806e-05,4.95873301065756e-06,1.15703770248676e-05,0.000184712804646994,5.4132835366345e-05,1.15703770248676e-05,3.05788535657216e-05,2.97523980639453e-05,1.07439215230914e-05,3.30582200710504e-06,2.72730315586166e-05,3.71904975799317e-06,2.06613875444065e-06,4.95873301065756e-06,4.1322775088813e-06,1.15703770248676e-05,2.5620120555064e-05,9.50423827042698e-06,9.09101051953885e-06,2.31407540497353e-05,1.23968325266439e-05,1.32232880284202e-05,4.58682803485824e-05,9.33894717007173e-05,7.85132726687447e-06,1.61158822846371e-05,1.44629712810845e-05,5.37196076154569e-06,9.91746602131511e-06,7.02487176509821e-06,2.60333483059522e-05,0.000126447691771768,9.09101051953885e-06,3.42979033237148e-05,2.14878430461827e-05,1.52894267828608e-05,2.43804373023997e-05,0,1.07439215230914e-05,1.15703770248676e-05,2.60333483059522e-05,2.31407540497353e-05,4.83476468539112e-05,1.07439215230914e-05,1.15703770248676e-05,2.06613875444065e-06,1.03306937722032e-05,0.000134299019038642,4.95873301065756e-06,8.67778276865072e-06,4.1322775088813e-06,3.26449923201622e-05,2.47936650532878e-05,7.43809951598634e-06,4.54550525976943e-06,1.19836047757558e-05,2.14878430461827e-05,1.81820210390777e-05,3.59508143272673e-05,2.93391703130572e-05,1.65291100355252e-06,1.44629712810845e-05,1.81820210390777e-05,3.22317645692741e-05,7.43809951598634e-06,3.71904975799317e-06
"Otu1166",1.36365157793083e-05,1.69423377864133e-05,6.19841626332195e-06,5.37196076154569e-06,1.48761990319727e-05,1.19836047757558e-05,1.69423377864133e-05,4.54550525976943e-06,1.15703770248676e-05,2.97523980639453e-05,1.98349320426302e-05,8.2645550177626e-06,4.54550525976943e-06,1.11571492739795e-05,1.19836047757558e-05,1.15703770248676e-05,1.07439215230914e-05,4.95873301065756e-06,1.15703770248676e-05,5.20666966119043e-05,1.32232880284202e-05,7.85132726687447e-06,3.71904975799317e-06,1.65291100355252e-05,7.02487176509821e-06,3.1818536818386e-05,4.54550525976943e-06,9.09101051953885e-06,1.07439215230914e-05,3.30582200710504e-05,9.50423827042698e-06,4.95873301065756e-06,7.85132726687447e-06,2.06613875444065e-06,1.98349320426302e-05,3.71904975799317e-06,6.61164401421008e-06,5.20666966119043e-05,2.60333483059522e-05,9.09101051953885e-06,2.43804373023997e-05,1.23968325266439e-05,5.78518851243382e-06,3.71904975799317e-06,1.9008476540854e-05,7.85132726687447e-06,2.89259425621691e-06,6.19841626332195e-06,1.07439215230914e-05,7.43809951598634e-06,1.57026545337489e-05,5.78518851243382e-06,6.61164401421008e-06,1.23968325266439e-05,1.23968325266439e-05,2.27275262988471e-05,2.06613875444065e-06,0.000103306937722032,5.37196076154569e-06,1.44629712810845e-05,4.54550525976943e-06,9.50423827042698e-06,7.43809951598634e-06,1.40497435301964e-05,5.37196076154569e-06,7.72735894160803e-05,1.32232880284202e-05,1.73555655373014e-05,1.07439215230914e-05,1.98349320426302e-05,2.5620120555064e-05,4.54550525976943e-06,7.43809951598634e-06,1.48761990319727e-05,1.77687932881896e-05,1.2810060277532e-05,2.5620120555064e-05,1.19836047757558e-05,1.19836047757558e-05,1.61158822846371e-05,6.61164401421008e-06,7.14884009036465e-05,6.61164401421008e-06,5.37196076154569e-06,1.65291100355252e-06,2.60333483059522e-05,1.44629712810845e-05,4.1322775088813e-06,4.95873301065756e-06,4.54550525976943e-06,1.98349320426302e-05,6.61164401421008e-06,9.91746602131511e-06,1.65291100355252e-05,6.19841626332195e-06,5.37196076154569e-06,9.09101051953885e-06,2.47936650532878e-05,3.30582200710504e-06,1.85952487899658e-05
"Otu1167",5.37196076154569e-06,1.52894267828608e-05,4.54550525976943e-06,7.02487176509821e-06,1.57026545337489e-05,1.03306937722032e-05,7.43809951598634e-06,4.54550525976943e-06,1.40497435301964e-05,2.35539818006234e-05,1.32232880284202e-05,4.1322775088813e-06,7.02487176509821e-06,1.11571492739795e-05,8.2645550177626e-06,2.06613875444065e-06,1.07439215230914e-05,5.37196076154569e-06,1.11571492739795e-05,5.95047961278907e-05,2.89259425621691e-06,5.78518851243382e-06,7.02487176509821e-06,2.06613875444065e-05,2.47936650532878e-06,4.42153693450299e-05,2.89259425621691e-06,2.06613875444065e-06,6.19841626332195e-06,8.2645550177626e-07,9.09101051953885e-06,4.95873301065756e-06,8.67778276865072e-06,4.1322775088813e-07,2.80994870603928e-05,4.1322775088813e-06,1.65291100355252e-06,5.37196076154569e-05,1.2810060277532e-05,1.57026545337489e-05,1.77687932881896e-05,2.47936650532878e-05,8.2645550177626e-06,4.1322775088813e-07,1.36365157793083e-05,3.71904975799317e-06,1.23968325266439e-06,1.23968325266439e-06,8.2645550177626e-07,7.02487176509821e-06,2.89259425621691e-05,3.30582200710504e-06,1.03306937722032e-05,2.19010707970709e-05,5.78518851243382e-06,1.07439215230914e-05,0,5.33063798645687e-05,4.1322775088813e-06,7.43809951598634e-06,0,3.30582200710504e-06,4.95873301065756e-06,5.78518851243382e-06,8.67778276865072e-06,7.76868171669684e-05,1.15703770248676e-05,1.69423377864133e-05,7.02487176509821e-06,1.65291100355252e-05,1.19836047757558e-05,8.2645550177626e-07,5.78518851243382e-06,2.47936650532878e-06,2.02481597935184e-05,3.71904975799317e-06,4.17360028397011e-05,9.50423827042698e-06,5.78518851243382e-06,4.1322775088813e-07,7.85132726687447e-06,5.45460631172331e-05,1.11571492739795e-05,2.06613875444065e-06,4.54550525976943e-06,1.23968325266439e-05,2.47936650532878e-05,4.54550525976943e-06,9.09101051953885e-06,2.89259425621691e-06,1.69423377864133e-05,7.85132726687447e-06,2.5620120555064e-05,2.06613875444065e-05,1.23968325266439e-06,9.50423827042698e-06,1.52894267828608e-05,2.39672095515115e-05,1.15703770248676e-05,3.71904975799317e-06
"Otu1168",1.07439215230914e-05,1.07439215230914e-05,1.07439215230914e-05,8.2645550177626e-06,2.5620120555064e-05,1.11571492739795e-05,2.89259425621691e-06,1.07439215230914e-05,2.8512714811281e-05,2.35539818006234e-05,2.97523980639453e-05,1.07439215230914e-05,4.54550525976943e-06,1.9008476540854e-05,4.54550525976943e-06,5.78518851243382e-06,1.65291100355252e-05,6.19841626332195e-06,1.15703770248676e-05,2.43804373023997e-05,8.67778276865072e-06,1.61158822846371e-05,7.43809951598634e-06,1.2810060277532e-05,4.54550525976943e-06,3.76037253308198e-05,7.43809951598634e-06,7.02487176509821e-06,7.85132726687447e-06,7.85132726687447e-06,1.03306937722032e-05,1.07439215230914e-05,7.85132726687447e-06,8.2645550177626e-07,2.10746152952946e-05,4.95873301065756e-06,3.30582200710504e-06,0.000121902186511998,2.80994870603928e-05,1.48761990319727e-05,3.34714478219385e-05,2.02481597935184e-05,8.67778276865072e-06,1.65291100355252e-06,2.2314298547959e-05,2.06613875444065e-06,0,6.19841626332195e-06,3.30582200710504e-06,4.1322775088813e-06,2.8512714811281e-05,2.89259425621691e-06,9.09101051953885e-06,5.90915683770026e-05,3.47111310746029e-05,1.07439215230914e-05,1.65291100355252e-06,0.000123968325266439,6.61164401421008e-06,1.2810060277532e-05,1.23968325266439e-05,2.47936650532878e-06,9.91746602131511e-06,4.1322775088813e-06,2.02481597935184e-05,7.02487176509821e-05,1.11571492739795e-05,2.27275262988471e-05,2.06613875444065e-05,1.52894267828608e-05,2.19010707970709e-05,2.89259425621691e-06,9.09101051953885e-06,1.07439215230914e-05,2.80994870603928e-05,5.78518851243382e-06,7.23148564054227e-05,1.15703770248676e-05,1.57026545337489e-05,2.47936650532878e-06,1.07439215230914e-05,0.000151241356825055,1.65291100355252e-06,7.02487176509821e-06,2.89259425621691e-06,1.98349320426302e-05,4.75211913521349e-05,8.67778276865072e-06,4.54550525976943e-06,5.37196076154569e-06,2.43804373023997e-05,1.36365157793083e-05,2.39672095515115e-05,3.01656258148335e-05,8.67778276865072e-06,4.54550525976943e-06,9.09101051953885e-06,6.73561233947651e-05,1.48761990319727e-05,4.1322775088813e-06
"Otu1169",1.36365157793083e-05,2.14878430461827e-05,5.37196076154569e-06,3.30582200710504e-06,2.06613875444065e-05,7.43809951598634e-06,2.47936650532878e-06,3.71904975799317e-06,1.81820210390777e-05,1.77687932881896e-05,2.80994870603928e-05,3.30582200710504e-06,2.06613875444065e-06,1.32232880284202e-05,9.50423827042698e-06,2.47936650532878e-06,1.9008476540854e-05,8.2645550177626e-06,1.23968325266439e-05,3.47111310746029e-05,2.06613875444065e-06,1.65291100355252e-06,1.81820210390777e-05,3.14053090674979e-05,2.47936650532878e-06,5.00005578574637e-05,3.30582200710504e-06,7.85132726687447e-06,4.1322775088813e-07,4.95873301065756e-06,1.23968325266439e-05,3.30582200710504e-06,1.15703770248676e-05,4.1322775088813e-07,3.5124358825491e-05,9.91746602131511e-06,2.47936650532878e-06,7.39677674089752e-05,2.14878430461827e-05,7.43809951598634e-06,3.05788535657216e-05,4.00830918361486e-05,7.02487176509821e-06,2.47936650532878e-06,2.2314298547959e-05,3.30582200710504e-06,3.30582200710504e-06,3.30582200710504e-06,8.2645550177626e-07,2.89259425621691e-06,3.84301808325961e-05,2.47936650532878e-06,8.2645550177626e-06,1.94217042917421e-05,1.11571492739795e-05,5.37196076154569e-06,0.000100001115714927,8.63645999356191e-05,9.50423827042698e-06,1.23968325266439e-05,7.85132726687447e-06,4.1322775088813e-06,1.48761990319727e-05,7.02487176509821e-06,1.94217042917421e-05,4.66947358503587e-05,8.2645550177626e-06,4.09095473379248e-05,6.61164401421008e-06,2.47936650532878e-05,3.26449923201622e-05,0,7.85132726687447e-06,6.19841626332195e-06,1.40497435301964e-05,4.1322775088813e-06,3.5124358825491e-05,1.36365157793083e-05,1.65291100355252e-05,4.95873301065756e-06,5.37196076154569e-06,0.000143803257309069,1.07439215230914e-05,1.65291100355252e-06,2.06613875444065e-06,2.31407540497353e-05,6.44635291385482e-05,5.37196076154569e-06,2.89259425621691e-06,2.89259425621691e-06,2.39672095515115e-05,1.03306937722032e-05,2.97523980639453e-05,2.31407540497353e-05,1.23968325266439e-06,9.50423827042698e-06,3.34714478219385e-05,4.42153693450299e-05,2.06613875444065e-05,8.2645550177626e-07
"Otu1170",4.1322775088813e-06,1.44629712810845e-05,1.52894267828608e-05,9.91746602131511e-06,1.52894267828608e-05,1.40497435301964e-05,2.06613875444065e-06,1.11571492739795e-05,3.14053090674979e-05,3.42979033237148e-05,4.71079636012468e-05,1.44629712810845e-05,3.71904975799317e-06,9.91746602131511e-06,1.07439215230914e-05,1.2810060277532e-05,2.8512714811281e-05,1.15703770248676e-05,2.10746152952946e-05,6.77693511456533e-05,4.95873301065756e-06,9.91746602131511e-06,1.07439215230914e-05,3.59508143272673e-05,9.09101051953885e-06,2.64465760568403e-05,7.85132726687447e-06,1.65291100355252e-06,2.5620120555064e-05,3.88434085834842e-05,1.48761990319727e-05,9.91746602131511e-06,1.65291100355252e-05,0,2.72730315586166e-05,8.67778276865072e-06,1.73555655373014e-05,7.10751731527583e-05,5.04137856083518e-05,2.89259425621691e-05,2.43804373023997e-05,3.55375865763792e-05,1.57026545337489e-05,1.19836047757558e-05,3.42979033237148e-05,4.54550525976943e-06,1.23968325266439e-06,7.02487176509821e-06,2.47936650532878e-06,1.36365157793083e-05,3.14053090674979e-05,3.30582200710504e-06,1.03306937722032e-05,2.2314298547959e-05,3.84301808325961e-05,1.36365157793083e-05,4.1322775088813e-07,0.00019876254817719,1.15703770248676e-05,3.34714478219385e-05,1.40497435301964e-05,1.03306937722032e-05,1.98349320426302e-05,9.50423827042698e-06,3.01656258148335e-05,0.000138018068796635,1.03306937722032e-05,2.64465760568403e-05,1.65291100355252e-05,7.39677674089752e-05,3.09920813166097e-05,4.95873301065756e-06,9.91746602131511e-06,2.39672095515115e-05,5.49592908681213e-05,2.52068928041759e-05,0.00010165402671848,1.36365157793083e-05,3.34714478219385e-05,2.47936650532878e-06,8.2645550177626e-06,0.000197522864924526,9.09101051953885e-06,9.91746602131511e-06,3.30582200710504e-06,3.01656258148335e-05,4.04963195870367e-05,1.15703770248676e-05,2.06613875444065e-06,2.89259425621691e-06,2.35539818006234e-05,2.76862593095047e-05,5.00005578574637e-05,3.55375865763792e-05,1.36365157793083e-05,1.32232880284202e-05,3.42979033237148e-05,4.17360028397011e-05,1.52894267828608e-05,2.47936650532878e-06
"Otu1171",1.11571492739795e-05,7.02487176509821e-06,3.71904975799317e-06,2.89259425621691e-06,1.81820210390777e-05,7.43809951598634e-06,9.50423827042698e-06,4.95873301065756e-06,9.50423827042698e-06,2.10746152952946e-05,1.48761990319727e-05,8.2645550177626e-06,6.61164401421008e-06,7.02487176509821e-06,1.65291100355252e-06,2.89259425621691e-06,1.65291100355252e-05,6.61164401421008e-06,2.89259425621691e-06,4.62815080994705e-05,5.37196076154569e-06,2.47936650532878e-06,8.67778276865072e-06,1.65291100355252e-05,2.06613875444065e-06,4.17360028397011e-05,1.65291100355252e-06,4.95873301065756e-06,4.1322775088813e-07,2.06613875444065e-06,6.61164401421008e-06,7.85132726687447e-06,1.48761990319727e-05,0,3.26449923201622e-05,7.02487176509821e-06,6.61164401421008e-06,8.76042831882835e-05,1.32232880284202e-05,8.2645550177626e-06,1.61158822846371e-05,1.52894267828608e-05,1.65291100355252e-06,1.23968325266439e-06,2.19010707970709e-05,3.30582200710504e-06,0,4.54550525976943e-06,4.1322775088813e-07,1.65291100355252e-06,2.89259425621691e-05,1.65291100355252e-06,9.50423827042698e-06,7.02487176509821e-06,1.2810060277532e-05,1.85952487899658e-05,3.05788535657216e-05,7.35545396580871e-05,7.43809951598634e-06,8.67778276865072e-06,3.30582200710504e-06,3.30582200710504e-06,8.2645550177626e-06,2.47936650532878e-06,1.23968325266439e-05,5.57857463698975e-05,8.2645550177626e-06,1.9008476540854e-05,6.61164401421008e-06,9.09101051953885e-06,2.43804373023997e-05,8.2645550177626e-07,3.71904975799317e-06,1.23968325266439e-06,1.40497435301964e-05,2.31407540497353e-05,6.57032123912126e-05,7.43809951598634e-06,1.57026545337489e-05,1.65291100355252e-06,4.54550525976943e-06,9.79349769604868e-05,7.85132726687447e-06,6.19841626332195e-06,0,2.39672095515115e-05,2.72730315586166e-05,8.67778276865072e-06,4.1322775088813e-06,2.89259425621691e-06,2.10746152952946e-05,1.03306937722032e-05,2.19010707970709e-05,1.65291100355252e-05,3.30582200710504e-06,7.85132726687447e-06,1.15703770248676e-05,3.34714478219385e-05,2.64465760568403e-05,4.54550525976943e-06
